26.949777	3.132548e-24	0.000000e+00	2.882241e-10	8.076418e-15	0.000000e+00	0.000000e+00	8.444034e-03	1.047943e-24	8.588166e-04	3.562213e-13	2.258963e-24	1.814618e-19	3.080791e-32	1.393362e-50	0.000000e+00	6.335984e-22	1.994887e-28	6.998903e-42	1.194993e-34	1.105040e-07	4.972245e-03	2.134263e-11	0.000000e+00	0.000000e+00	0.000000e+00	4.091277e-42	6.319344e-16	0.000000e+00	2.391169e-11	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.544857e-11	6.879451e-24	2.107439e-25	1.785597e-16	3.445620e-14	4.868668e-17	1.865078e-17	4.420821e-29	2.272732e-04	1.790453e-10	0.000000e+00	0.000000e+00	9.460465e-13	4.212867e-18	0.000000e+00	1.456327e-09	8.421259e-01	1.724397e-26	1.533809e-04	0.000000e+00	7.942416e-21	1.402933e-29	6.363936e-21	3.665165e-11	1.277923e-16	0.000000e+00	0.000000e+00	6.368202e-26	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.771184e-14	2.111003e-31	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
79.594718	2.143643e-25	0.000000e+00	8.843269e-11	1.721248e-15	0.000000e+00	0.000000e+00	8.444312e-03	6.950646e-26	9.016040e-04	1.040048e-13	2.877357e-25	2.652130e-20	1.506811e-33	1.282183e-52	0.000000e+00	8.097032e-23	1.679357e-29	1.933296e-43	1.704037e-36	4.463288e-08	4.972402e-03	7.608046e-12	0.000000e+00	0.000000e+00	0.000000e+00	2.131853e-44	9.231559e-17	0.000000e+00	8.300317e-12	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.424824e-11	4.261224e-25	1.489119e-26	3.753357e-17	1.490625e-14	1.194844e-17	6.195741e-18	6.134866e-30	2.272828e-04	7.690851e-11	0.000000e+00	0.000000e+00	3.809043e-13	6.471016e-19	0.000000e+00	7.125874e-10	8.420984e-01	1.210027e-27	1.320252e-04	0.000000e+00	8.515042e-22	3.752929e-31	5.173176e-22	1.098074e-11	1.961287e-17	0.000000e+00	0.000000e+00	2.445062e-27	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.147485e-15	3.961214e-32	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
129.722940	1.071830e-26	0.000000e+00	2.360807e-11	3.065577e-16	0.000000e+00	0.000000e+00	8.444952e-03	3.318718e-27	9.515075e-04	2.623995e-14	2.807516e-26	3.043257e-21	5.138135e-35	6.866784e-55	0.000000e+00	8.091855e-24	1.058142e-30	3.544559e-45	1.461741e-38	1.564361e-08	4.972727e-03	2.372945e-12	0.000000e+00	0.000000e+00	0.000000e+00	5.855353e-47	1.047684e-17	0.000000e+00	2.513901e-12	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.770587e-12	1.844101e-26	7.474351e-28	6.512874e-18	5.760100e-15	2.463464e-18	1.789534e-18	6.740054e-31	2.272959e-04	2.979634e-11	0.000000e+00	0.000000e+00	1.332350e-13	7.754113e-20	0.000000e+00	3.095599e-10	8.420644e-01	6.223071e-29	1.071008e-04	0.000000e+00	6.996341e-23	6.539448e-33	3.125962e-23	2.851758e-12	2.375105e-18	0.000000e+00	0.000000e+00	6.226831e-29	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.009803e-15	6.236803e-33	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
177.402675	4.737833e-28	0.000000e+00	5.968892e-12	5.087223e-17	0.000000e+00	0.000000e+00	8.445374e-03	1.381614e-28	9.985232e-04	6.199198e-15	2.431849e-27	3.151554e-22	1.509643e-36	2.954511e-57	0.000000e+00	7.286047e-25	5.910946e-32	5.500443e-47	1.025797e-40	5.186618e-09	4.972885e-03	7.024701e-13	0.000000e+00	0.000000e+00	0.000000e+00	1.248525e-49	1.077060e-18	0.000000e+00	7.219065e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.266410e-13	6.873145e-28	3.257072e-29	1.048008e-18	2.129336e-15	4.744354e-19	4.898148e-19	6.769981e-32	2.273077e-04	1.108303e-11	0.000000e+00	0.000000e+00	4.414763e-14	8.423607e-21	0.000000e+00	1.285116e-10	8.420349e-01	2.833313e-30	8.361752e-05	0.000000e+00	5.135137e-24	9.618987e-35	1.679607e-24	6.998533e-13	2.620219e-19	0.000000e+00	0.000000e+00	1.348535e-30	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.595839e-16	9.206680e-34	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
222.832372	2.186767e-29	0.000000e+00	1.538952e-12	8.650842e-18	0.000000e+00	0.000000e+00	8.445517e-03	5.955388e-30	1.036679e-03	1.477899e-15	2.145520e-28	3.341479e-23	4.618561e-38	1.359057e-59	0.000000e+00	6.719343e-26	3.408306e-33	8.969201e-49	7.706321e-43	1.754200e-09	4.973050e-03	2.119289e-13	0.000000e+00	0.000000e+00	0.000000e+00	2.900323e-52	1.147148e-19	0.000000e+00	2.113854e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.309011e-13	2.661215e-29	1.474764e-30	1.731132e-19	7.995213e-16	9.363043e-20	1.369393e-19	7.046486e-33	2.273119e-04	4.180005e-12	0.000000e+00	0.000000e+00	1.494342e-14	9.461829e-22	0.000000e+00	5.435977e-11	8.420111e-01	1.346836e-31	6.456047e-05	0.000000e+00	3.866823e-25	1.498388e-36	9.387224e-26	1.750415e-13	2.986094e-20	0.000000e+00	0.000000e+00	3.086871e-32	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.067554e-16	1.402405e-34	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
266.272526	1.183513e-30	0.000000e+00	4.259909e-13	1.610871e-18	0.000000e+00	0.000000e+00	8.445730e-03	3.006450e-31	1.064675e-03	3.758942e-16	2.135951e-29	3.974122e-24	1.684530e-39	8.182123e-62	0.000000e+00	6.963687e-27	2.262681e-34	1.792403e-50	7.476724e-45	6.379081e-10	4.973327e-03	6.846782e-14	0.000000e+00	0.000000e+00	0.000000e+00	9.297813e-55	1.389824e-20	0.000000e+00	6.638823e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.222921e-14	1.224215e-30	7.889634e-32	3.151083e-20	3.179606e-16	2.019779e-20	4.119673e-20	8.290710e-34	2.273210e-04	1.660704e-12	0.000000e+00	0.000000e+00	5.445113e-15	1.204559e-22	0.000000e+00	2.449320e-11	8.419925e-01	7.498908e-33	5.057695e-05	0.000000e+00	3.301538e-26	2.895640e-38	6.088528e-27	4.703571e-14	3.837487e-21	0.000000e+00	0.000000e+00	8.691689e-34	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.693556e-17	2.354683e-35	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
307.983321	7.702069e-32	0.000000e+00	1.280092e-13	3.332313e-19	0.000000e+00	0.000000e+00	8.445905e-03	1.830828e-32	1.084550e-03	1.035362e-16	2.466271e-30	5.422605e-25	7.562561e-41	6.752322e-64	0.000000e+00	8.297496e-28	1.775269e-35	4.548891e-52	9.759263e-47	2.522507e-10	4.973355e-03	2.393967e-14	0.000000e+00	0.000000e+00	0.000000e+00	4.330955e-57	1.954270e-21	0.000000e+00	2.260462e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.844353e-14	6.908506e-32	5.140796e-33	6.418476e-21	1.351425e-16	4.829137e-21	1.348345e-20	1.123034e-34	2.273294e-04	7.008196e-13	0.000000e+00	0.000000e+00	2.159546e-15	1.773059e-23	0.000000e+00	1.186470e-11	8.419792e-01	5.013439e-34	4.064691e-05	0.000000e+00	3.275768e-27	7.185704e-40	4.693619e-28	1.373576e-14	5.667700e-22	0.000000e+00	0.000000e+00	3.111230e-35	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.508652e-18	4.415754e-36	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
348.199718	6.251180e-33	0.000000e+00	4.243833e-14	7.819839e-20	0.000000e+00	0.000000e+00	8.446144e-03	1.401054e-33	1.098051e-03	3.149852e-17	3.424256e-31	8.753806e-26	4.369379e-42	8.154712e-66	0.000000e+00	1.172782e-28	1.706775e-36	1.541351e-53	1.818629e-48	1.102768e-10	4.973526e-03	9.201285e-15	0.000000e+00	0.000000e+00	0.000000e+00	3.159137e-59	3.284617e-22	0.000000e+00	8.478543e-15	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.147342e-15	5.000341e-33	4.256434e-34	1.495998e-21	6.219655e-17	1.305848e-21	4.878981e-21	1.799034e-35	2.273325e-04	3.179329e-13	0.000000e+00	0.000000e+00	9.474752e-16	3.106377e-24	0.000000e+00	6.264192e-12	8.419683e-01	4.172744e-35	3.391878e-05	0.000000e+00	3.906346e-28	2.407434e-41	4.452436e-29	4.432990e-15	9.889914e-23	0.000000e+00	0.000000e+00	1.485427e-36	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.366354e-18	9.433440e-37	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
387.126280	6.219191e-34	0.000000e+00	1.540299e-14	2.061290e-20	0.000000e+00	0.000000e+00	8.446185e-03	1.325561e-34	1.107114e-03	1.051914e-17	5.651056e-32	1.652463e-26	3.189809e-43	1.400657e-67	0.000000e+00	1.943082e-29	1.981586e-37	6.824937e-55	4.706184e-50	5.287540e-11	4.973497e-03	3.858369e-15	0.000000e+00	0.000000e+00	0.000000e+00	3.484780e-61	6.506249e-23	0.000000e+00	3.476137e-15	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.286354e-15	4.559717e-34	4.400854e-35	3.948185e-22	3.080322e-17	3.955184e-22	1.936129e-21	3.362465e-36	2.273313e-04	1.541848e-13	0.000000e+00	0.000000e+00	4.561184e-16	6.390287e-25	0.000000e+00	3.579291e-12	8.419627e-01	4.249953e-36	2.938898e-05	0.000000e+00	5.527716e-29	1.063807e-42	5.114231e-30	1.568812e-15	2.012393e-23	0.000000e+00	0.000000e+00	9.248807e-38	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.361095e-19	2.270663e-37	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
424.929787	7.421254e-35	0.000000e+00	6.061294e-15	6.028169e-21	0.000000e+00	0.000000e+00	8.446161e-03	1.517204e-35	1.113137e-03	3.821723e-18	1.090112e-32	3.590450e-27	2.872338e-44	3.297840e-69	0.000000e+00	3.713603e-30	2.725089e-38	3.840717e-56	1.633089e-51	2.753364e-11	4.973413e-03	1.748823e-15	0.000000e+00	0.000000e+00	0.000000e+00	5.562844e-63	1.492473e-23	0.000000e+00	1.543120e-15	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.386901e-16	5.115883e-35	5.553657e-36	1.164335e-22	1.628907e-17	1.325660e-22	8.342691e-22	7.211568e-37	2.273315e-04	7.936812e-14	0.000000e+00	0.000000e+00	2.385418e-16	1.517443e-25	0.000000e+00	2.194571e-12	8.419590e-01	5.183874e-37	2.638123e-05	0.000000e+00	9.122603e-30	6.020047e-44	6.969851e-31	6.028738e-16	4.697400e-24	0.000000e+00	0.000000e+00	7.300718e-39	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.274789e-19	6.078009e-38	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
