112.00	8.189021e-10	5.434781e-10	0.660640
113.00	8.197694e-10	5.437777e-10	0.660027
114.00	8.206323e-10	5.440749e-10	0.659410
115.00	8.214909e-10	5.443699e-10	0.658790
116.00	8.223452e-10	5.446626e-10	0.658166
117.00	8.231954e-10	5.449531e-10	0.657538
118.00	8.240413e-10	5.452414e-10	0.656907
119.00	8.248832e-10	5.455275e-10	0.656272
120.00	8.257211e-10	5.458115e-10	0.655633
121.00	8.265550e-10	5.460933e-10	0.654991
122.00	8.273850e-10	5.463731e-10	0.654346
123.00	8.282111e-10	5.466508e-10	0.653696
124.00	8.290334e-10	5.469264e-10	0.653044
125.00	8.298518e-10	5.472000e-10	0.652388
126.00	8.306666e-10	5.474715e-10	0.651729
127.00	8.314776e-10	5.477409e-10	0.651066
128.00	8.322848e-10	5.480083e-10	0.650400
129.00	8.330883e-10	5.482736e-10	0.649730
130.00	8.338881e-10	5.485368e-10	0.649057
131.00	8.346842e-10	5.487980e-10	0.648380
132.00	8.354765e-10	5.490570e-10	0.647700
133.00	8.362651e-10	5.493141e-10	0.647016
134.00	8.377178e-10	5.502545e-10	0.646266
135.00	8.386164e-10	5.505962e-10	0.645592
136.00	8.395121e-10	5.509368e-10	0.644914
137.00	8.404521e-10	5.513010e-10	0.644248
138.00	8.414597e-10	5.517018e-10	0.643603
139.00	8.422740e-10	5.520008e-10	0.642889
140.00	8.432773e-10	5.524009e-10	0.642235
141.00	8.442790e-10	5.528015e-10	0.641578
142.00	8.450849e-10	5.530972e-10	0.640854
143.00	8.460828e-10	5.534976e-10	0.640189
144.00	8.469673e-10	5.538371e-10	0.639485
145.00	8.478776e-10	5.541914e-10	0.638786
146.00	8.488710e-10	5.545926e-10	0.638110
147.00	8.496643e-10	5.548836e-10	0.637370
148.00	8.506629e-10	5.552895e-10	0.636691
149.00	8.517778e-10	5.557626e-10	0.636043
150.00	8.524871e-10	5.560071e-10	0.635272
151.00	8.536009e-10	5.564822e-10	0.634617
152.00	8.545103e-10	5.568419e-10	0.633900
153.00	8.553914e-10	5.571857e-10	0.633172
154.00	8.563768e-10	5.575906e-10	0.632472
155.00	8.573616e-10	5.579962e-10	0.631768
156.00	8.583455e-10	5.584025e-10	0.631061
